timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-27T19:16:48,ntnu_finetune,c431c88e-87f4-4f7d-9cca-6eaa65e69cd8,465.3874278068543,0.0008227459286217,1.767873129918702e-06,42.5,212.63898195119413,0.8072061538696289,0.0054941504546337,0.0227054628865779,0.0002444982792452,0.0284441116204569,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-27T19:20:28,ntnu_finetune,c73dd5f1-ed6b-496d-a14e-199fdf2c11fe,157.48118019104004,0.000283201580814,1.7983201578150055e-06,42.5,212.390883120414,0.7409892082214355,0.0018591500014066,0.00785240767081,7.933535506222796e-05,0.0097908930272789,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-27T19:33:30,ntnu_finetune,a686e4e2-a63e-4870-aa62-fb8f59f26414,689.8990466594696,0.0011905542315784,1.7256934001331744e-06,42.5,27.64803905928555,0.7949237823486328,0.0081446303178866,0.0326451861161281,0.0003702261443228,0.0411600425783376,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-27T19:38:36,ntnu_finetune,db40d45a-7cf4-4531-9719-599a9313ff9f,26.45636940002441,4.887725907329226e-05,1.8474666094300583e-06,42.5,114.16974448695456,0.6974887847900391,0.0003123316264814,0.0013675594273799,9.90182680551186e-06,0.0016897928806669,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-27T19:53:15,ntnu_finetune,b1c4170e-9889-45de-809b-944fb1a86a81,616.5134387016296,0.0010660150864177,1.7291027567261954e-06,42.5,33.2590067803751,0.7435297966003418,0.0072782748189237,0.029225856158444,0.0003503231770914,0.0368544541544592,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-27T20:05:52,ntnu_finetune,5d1d6091-7fef-4ff2-8d44-320e2de93ee1,4.407466888427734,2.56451790681366e-06,5.818575548569792e-07,42.5,29.094199960291103,0.9064822196960448,5.203225745095147e-05,3.5523361752054505e-05,1.105328309998678e-06,8.866094751300466e-05,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-27T20:08:40,ntnu_finetune,13db3621-755d-42c4-83ed-c607bad3357b,4.033506870269775,2.3462441722202563e-06,5.816884035859672e-07,42.5,28.99609943428917,0.906379222869873,4.761753612094456e-05,3.2483359319934735e-05,1.0138555433992262e-06,8.111475098427852e-05,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-27T20:20:10,ntnu_finetune,07f02bbc-ea3b-4d65-94d7-a1449615d56c,377.6352708339691,0.0008305420449952,2.199323286622748e-06,42.5,42.97549635002478,0.7233467102050781,0.0044581894775231,0.0240323208925079,0.0002231299063815,0.0287136402764126,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-27T20:34:47,ntnu_finetune,b31fda65-8b98-42a5-8f7f-b0e1698314b4,622.0036325454712,0.0010677355886936,1.7166066769161115e-06,42.5,35.61245280970732,0.7648601531982422,0.0073430901365147,0.029245862007782,0.0003249835063041,0.0369139356506009,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
2024-04-27T20:50:35,ntnu_finetune,83a54e90-9dba-4a67-908d-a8b1376b79b2,545.2791907787323,0.0009419843857752,1.72752674539073e-06,42.5,36.67929636660355,0.7974200248718262,0.0064373167124059,0.025825513160394,0.0003036138877972,0.0325664437605972,Norway,NOR,trøndelag,,,Linux-5.15.0-105-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,24,AMD Ryzen 9 7900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 4090,10.4012,63.4277,61.942718505859375,process,N,1.0
